Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7874;50;43.2421;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7915;48;43.1588;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7888;48;41.3034;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8906;47;43.543;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8154;48;42.3908;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8188;48;43.2723;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7793;50;43.7093;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7983;44;42.7862;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8021;48;43.4353;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8135;48;41.9149;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8188;48;42.2112;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7876;44;43.5499;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.8114;50;42.7813;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7983;48;43.4328;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7845;44;42.9306;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7815;48;43.3822;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.821;48;42.3996;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7819;48;43.5604;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7807;48;43.2578;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7844;44;42.9427;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7808;48;43.1032;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7788;48;43.5611;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7795;48;43.5721;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.782;48;43.4138;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7857;48;43.5487;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7862;48;43.6866;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7856;48;43.614;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7848;44;42.7864;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7831;44;42.9622;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7793;44;42.7471;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7789;48;43.6962;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7824;48;43.412;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7824;48;43.4979;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7868;48;43.4388;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7853;48;43.5443;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7854;47;43.7825;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7896;48;43.1454;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Desplazate 3 metros a la izquierda y luego otros 3 metros hacia adelante;0.7835;48;43.2778;True;[{'direction':'LEFT','distance':3.00},{'direction':'FRONT','distance':3.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8713;68;45.0568;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.871;72;44.1958;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8751;72;44.2157;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.875;68;44.4949;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8778;68;44.4498;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8791;68;44.8506;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.876;68;44.6461;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8757;68;44.774;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.877;72;44.4537;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8762;72;44.3002;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8783;68;44.5672;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8771;68;44.9605;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8778;68;44.5159;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.878;68;44.8104;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.88;68;44.8136;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8772;68;44.4598;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8833;68;44.2664;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8758;68;43.7164;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8765;68;44.0245;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8801;68;44.3564;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8939;62;43.0542;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8745;68;43.8351;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8916;68;42.3103;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9639;68;40.8729;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9715;68;40.1961;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9905;68;40.6846;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9369;68;43.3257;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8844;68;43.0291;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.89;68;44.5929;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8858;72;44.1809;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8792;68;44.2046;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9412;72;43.7517;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8772;68;44.2005;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9588;68;42.0059;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9571;68;41.765;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9548;68;42.6614;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8784;72;43.7215;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8895;68;42.5026;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.959;68;42.0658;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9566;72;41.1431;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9608;68;41.9307;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9576;62;42.2108;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9642;68;41.2867;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9664;72;41.7492;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9103;68;42.8787;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9438;62;43.7481;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9205;72;42.382;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.918;62;43.9419;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.8765;68;44.2809;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;Muevete 2 metros a la derecha, pero antes 1 metro atras pero lo primero de todo muevete 3 metros a la izquierda;0.9029;68;44.025;True;[{'direction':'LEFT','distance':3.00},{'direction':'BACK','distance':1.00},{'direction':'RIGHT','distance':2.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;En segundo lugar avanza hacia adelante 1 metro, en tercer lugar retrocede 2 metros y en primer lugar muevete medio metro hacia la derecha;0.8814;64;43.7366;False;[{'direction':'FRONT','distance':1.00},{'direction':'BACK','distance':2.00},{'direction':'RIGHT','distance':0.50}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;En segundo lugar avanza hacia adelante 1 metro, en tercer lugar retrocede 2 metros y en primer lugar muevete medio metro hacia la derecha;0.8812;65;41.3093;False;[{'direction':'LEFT','distance':0.50},{'direction':'BACK','distance':2.00},{'direction':'FRONT','distance':1.00}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;En segundo lugar avanza hacia adelante 1 metro, en tercer lugar retrocede 2 metros y en primer lugar muevete medio metro hacia la derecha;0.9627;64;41.5251;False;[{'direction':'FRONT','distance':1.00},{'direction':'BACK','distance':2.00},{'direction':'RIGHT','distance':0.50}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;En segundo lugar avanza hacia adelante 1 metro, en tercer lugar retrocede 2 metros y en primer lugar muevete medio metro hacia la derecha;0.9127;74;41.5284;False;[{'direction':'FRONT','distance':1.00},{'direction':'BACK','distance':2.00},{'direction':'RIGHT','distance':0.50}]
Meta-Llama-3.1-8B-Instruct-Q4_K_M;En segundo lugar avanza hacia adelante 1 metro, en tercer lugar retrocede 2 metros y en primer lugar muevete medio metro hacia la derecha;0.9511;66;41.0627;False;[{'direction':'FRONT','distance':1.00},{'direction':'BACK','distance':2.00},{'direction':'RIGHT','distance':0.50}]
